               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.10109,            0.023121,            0.041966,           0.0010194,             0.42019,           0.0015087,          0.00034168,            0.077384,            0.017303,            0.039431,            0.070385,           0.0032906,           0.0032906
                   1,            0.082642,            0.018592,            0.032133,           0.0011488,             0.33518,            0.018047,           0.0038606,             0.06624,            0.013781,            0.031753,            0.039729,           0.0059682,           0.0059682
